members,companyName,followersCount,memberUrn,companyFollowerCount
20960,"jeylabs - Work Intelligently, Make Software Work Smarter!",226,urn:li:member:274808716,571
20961,"jeylabs - Work Intelligently, Make Software Work Smarter!",226,urn:li:member:274808716,571
20962,carsales.com.au,226,urn:li:member:274808716,9794
20963,Australian Wings Academy,1902,urn:li:member:27501964,140
20964,Renewable Energy Solutions Australia,1902,urn:li:member:27501964,1441
20965,Renewable Energy Solutions Australia,1902,urn:li:member:27501964,1441
20966,Renewable Energy Solutions Australia,1902,urn:li:member:27501964,1441
20967,Dell,1902,urn:li:member:27501964,1707686
20968,Dell,1902,urn:li:member:27501964,1707686
20969,Connec Ltd,1902,urn:li:member:27501964,10
20970,Altis Consulting,0,urn:li:member:27509846,2422
20971,Deloitte Australia,78,urn:li:member:275101216,98763
20972,Payneham Financial Services Pty Ltd,78,urn:li:member:275101216,5
20973,"BDO China - Nanjing Shu Lun Pan Yonghua CPA Co., Ltd.",78,urn:li:member:275101216,96
20974,New Oriental Education & Technology Group,78,urn:li:member:275101216,12506
20975,Deloitte Australia,78,urn:li:member:275101216,98763
20976,MECCA Brands,138,urn:li:member:275108874,23190
20977,Integricare Inc,138,urn:li:member:275108874,12
20978,Iku Wholefood,138,urn:li:member:275108874,15
20979,Mornington Peninsula Shire,84,urn:li:member:275237861,1964
20980,Mornington Peninsula Shire,84,urn:li:member:275237861,1964
20981,Esso,84,urn:li:member:275237861,18819
20982,Mornington Peninsula Shire,84,urn:li:member:275237861,1964
20983,Mornington Peninsula Shire,84,urn:li:member:275237861,1964
20984,Department of Defence,84,urn:li:member:275237861,3776
20985,Pitcher Partners,272,urn:li:member:275251775,17209
20986,National Australia Bank,272,urn:li:member:275251775,151686
20987,Goldman Sachs,272,urn:li:member:275251775,996515
20988,PwC,272,urn:li:member:275251775,1660685
20989,Harrington Family Lawyers,4988,urn:li:member:27527701,61
20990,American Bar Association,4988,urn:li:member:27527701,70222
20991,Queensland Law Society,4988,urn:li:member:27527701,9715
20992,Queensland Law Society,4988,urn:li:member:27527701,9715
20993,Australia's CEO Challenge,4988,urn:li:member:27527701,1059
20994,Bennett Carroll Solicitors,4988,urn:li:member:27527701,77
20995,Department of Family and Community Services (NSW),106,urn:li:member:275418669,11600
20996,Royal Far West,106,urn:li:member:275418669,376
20997,Macquarie University,106,urn:li:member:275418669,150920
20998,Macquarie University,106,urn:li:member:275418669,150920
20999,Department of Family and Community Services - NSW Businesslink,106,urn:li:member:275418669,2882
21000,NSW Department of Education,98,urn:li:member:275523362,41743
21001,NSW Department of Education,98,urn:li:member:275523362,41743
21002,NSW Department of Education,98,urn:li:member:275523362,41743
21003,NSW Department of Education,98,urn:li:member:275523362,41743
21004,NSW Department of Education,98,urn:li:member:275523362,41743
21005,Woolworths Group,1265,urn:li:member:275573052,77422
21006,Woolworths Group,1265,urn:li:member:275573052,77422
21007,National Australia Bank,1265,urn:li:member:275573052,151686
21008,Hunter Water,1265,urn:li:member:275573052,3248
21009,University of Newcastle,1265,urn:li:member:275573052,88257
21010,University of Newcastle,1265,urn:li:member:275573052,88257
21011,Commonwealth Bank,887,urn:li:member:27560741,198859
21012,National Australia Bank,887,urn:li:member:27560741,151686
21013,National Australia Bank,887,urn:li:member:27560741,151686
21014,CollectMe (Australia),296,urn:li:member:27567965,122
21015,DHS,296,urn:li:member:27567965,
21016,Murdoch Childrens Research Institute,296,urn:li:member:27567965,4773
21017,University of Melbourne,296,urn:li:member:27567965,263880
21018,Serco,1088,urn:li:member:27568136,188241
21019,Reed Constructions Australia Pty Ltd,1088,urn:li:member:27568136,3478
21020,Speechly Bircham,1088,urn:li:member:27568136,1235
21021,Adelaide Brighton Ltd,1088,urn:li:member:27568136,3087
21022,Spotless Group,1088,urn:li:member:27568136,25369
21023,Aurecon,290,urn:li:member:275898718,123247
21024,Low Impact Development (LID) Consulting,290,urn:li:member:275898718,148
21025,Newstyle_Media,216,urn:li:member:275974918,293
21026,USASA - University of South Australia Student Association,216,urn:li:member:275974918,43
21027,University of South Australia,216,urn:li:member:275974918,105507
21028,Arnold Bloch Leibler,1050,urn:li:member:275997147,3784
21029,Deloitte Australia,1050,urn:li:member:275997147,98763
21030,BUTLER MCINTYRE AND BUTLER,1050,urn:li:member:275997147,32
21031,University of Tasmania,1050,urn:li:member:275997147,56723
21032,King & Wood Mallesons,1050,urn:li:member:275997147,31923
21033,Bentleys Tasmania,1050,urn:li:member:275997147,161
21034,Cisco,1917,urn:li:member:27612342,1809393
21035,Cisco,1917,urn:li:member:27612342,1809393
21036,Alphawest,1917,urn:li:member:27612342,3532
21037,Optus,1917,urn:li:member:27612342,71403
21038,Alphawest,1917,urn:li:member:27612342,3532
21039,Optus,1917,urn:li:member:27612342,71403
21040,Optus,1917,urn:li:member:27612342,71403
21041,Soul,1917,urn:li:member:27612342,867
21042,Optus,1917,urn:li:member:27612342,71403
21043,Digital + Technology Collective,1470,urn:li:member:27614673,2504
21044,Nomad,1470,urn:li:member:27614673,1052
21045,Sydney Children's Hospitals Network,1470,urn:li:member:27614673,4485
21046,CoEquity,1470,urn:li:member:27614673,
21047,Oxygen Interactive Marketing,1470,urn:li:member:27614673,993
21048,Communicator Interactive,1470,urn:li:member:27614673,16
21049,Vodafone,1470,urn:li:member:27614673,1026133
21050,Atari,1470,urn:li:member:27614673,10211
21051,Atari,1470,urn:li:member:27614673,10211
21052,Microsoft,1470,urn:li:member:27614673,5454288
21053,P&O Cruises,1470,urn:li:member:27614673,16031
21054,Daydream Island Resort,1470,urn:li:member:27614673,685
21055,Club Med,1470,urn:li:member:27614673,132852
21056,Digital + Technology Collective,1470,urn:li:member:27614673,2504
21057,RMIT University,101,urn:li:member:276250660,278014
21058,RMIT University,101,urn:li:member:276250660,278014
21059,RMIT University,101,urn:li:member:276250660,278014
21060,DSTO,101,urn:li:member:276250660,1767
21061,Schneider Electric,433,urn:li:member:276293833,1151791
21062,Favelle Favco Cranes,433,urn:li:member:276293833,642
21063,Hotsprings,433,urn:li:member:276293833,917
21064,AECOM,433,urn:li:member:276293833,514257
21065,LCI Consultants,433,urn:li:member:276293833,527
21066,University of Melbourne,454,urn:li:member:276332541,263880
21067,FURLA,454,urn:li:member:276332541,50969
21068,Alfred Health,454,urn:li:member:276332541,12833
21069,St Vincent's Hospital Melbourne,454,urn:li:member:276332541,7549
21070,Jetstar Airways,454,urn:li:member:276332541,39042
21071,Facebook,2785,urn:li:member:27635394,2656034
21072,LinkedIn,2785,urn:li:member:27635394,3298307
21073,LinkedIn,2785,urn:li:member:27635394,3298307
21074,LinkedIn,2785,urn:li:member:27635394,3298307
21075,Acendre,2785,urn:li:member:27635394,1261
21076,Hays,2785,urn:li:member:27635394,2312663
21077,Foxtons,2785,urn:li:member:27635394,11623
21078,Deakin University,674,urn:li:member:276412649,159999
21079,Deakin University,674,urn:li:member:276412649,159999
21080,Deakin University,674,urn:li:member:276412649,159999
21081,Deakin University,674,urn:li:member:276412649,159999
21082,RMIT University,1690,urn:li:member:2765114,278014
21083,eBlueprint,1690,urn:li:member:2765114,219
21084,Verelogic Group,1690,urn:li:member:2765114,3825
21085,STANLEY Security,1690,urn:li:member:2765114,30009
21086,Aspective,1690,urn:li:member:2765114,79
21087,Systematix Computer Solutions,1690,urn:li:member:2765114,7
21088,Lendlease,1002,urn:li:member:276520465,205942
21089,WT Partnership (Australia & New Zealand),1002,urn:li:member:276520465,4209
21090,MBMpl Pty Ltd,1002,urn:li:member:276520465,1657
21091,EC Harris,1002,urn:li:member:276520465,
21092,WT Partnership (UK & Europe),1002,urn:li:member:276520465,2852
21093,EC Harris,1002,urn:li:member:276520465,
21094,FedUni Australia,3566,urn:li:member:27655362,3138
21095,Engineers Australia,3566,urn:li:member:27655362,43220
21096,International Association of Facilitators (IAF),3566,urn:li:member:27655362,1869
21097,Engineering Education Australia,3566,urn:li:member:27655362,3363
21098,Enhance Solutions,3566,urn:li:member:27655362,45
21099,Engineers Australia,3566,urn:li:member:27655362,43220
21100,Victoria University,3566,urn:li:member:27655362,91391
21101,Ford Motor Company,3566,urn:li:member:27655362,1283481
21102,Victoria University,3566,urn:li:member:27655362,91391
21103,Tyco,3566,urn:li:member:27655362,121384
21104,Tyco Fire Products,3566,urn:li:member:27655362,20451
21105,Carter Holt Harvey,3566,urn:li:member:27655362,4784
21106,Swinburne University of Technology,3566,urn:li:member:27655362,140138
21107,Pratt Industries,3566,urn:li:member:27655362,16514
21108,Monsanto Company,3566,urn:li:member:27655362,328741
21109,Monsanto Company,3566,urn:li:member:27655362,328741
21110,Monsanto Company,3566,urn:li:member:27655362,328741
21111,Monsanto Company,3566,urn:li:member:27655362,328741
21112,Swinburne University of Technology,3566,urn:li:member:27655362,140138
21113,Rise High Financial Solutions,3659,urn:li:member:276558938,104
21114,Westpac,3659,urn:li:member:276558938,126361
21115,University of Adelaide,3659,urn:li:member:276558938,95586
21116,University of Adelaide,3659,urn:li:member:276558938,95586
21117,Greenwoods & Herbert Smith Freehills,418,urn:li:member:276602801,1713
21118,Western Sydney University,704,urn:li:member:27662394,99209
21119,invalid1435981,704,urn:li:member:27662394,
21120,The NSW Greens,704,urn:li:member:27662394,191
21121,"All Together Now, Inc.",704,urn:li:member:27662394,26
21122,Centre for Policy Development,704,urn:li:member:27662394,2817
21123,Macquarie University,704,urn:li:member:27662394,150920
21124,Australian Home Care,313,urn:li:member:276636277,1514
21125,Amcor,313,urn:li:member:276636277,58372
21126,Bradford University School of Management,313,urn:li:member:276636277,7177
21127,Xtralis,313,urn:li:member:276636277,4628
21128,Amcor,313,urn:li:member:276636277,58372
21129,Amcor,313,urn:li:member:276636277,58372
21130,EY,313,urn:li:member:276636277,2244666
21131,EY,313,urn:li:member:276636277,2244666
21132,Nationwide Health & Aged Care Services,313,urn:li:member:276636277,481
21133,KELLER,275,urn:li:member:276657614,17999
21134,Kubarz | Australia Wide,275,urn:li:member:276657614,113
21135,University of New England (AU),275,urn:li:member:276657614,52311
21136,Woolworths Group,590,urn:li:member:276792563,77422
21137,DibbsBarker,590,urn:li:member:276792563,2191
21138,American Express,590,urn:li:member:276792563,683766
21139,DibbsBarker,590,urn:li:member:276792563,2191
21140,DibbsBarker,590,urn:li:member:276792563,2191
21141,Woolworths Group,590,urn:li:member:276792563,77422
21142,Woolworths Group,590,urn:li:member:276792563,77422
21143,CPB Contractors,300,urn:li:member:276984922,117254
21144,University of Southern Queensland,300,urn:li:member:276984922,62812
21145,Thiess,300,urn:li:member:276984922,93917
21146,Thiess,300,urn:li:member:276984922,93917
21147,Thiess,300,urn:li:member:276984922,93917
21148,Allcom Networks,128,urn:li:member:277031537,397
21149,Co.As.It.,128,urn:li:member:277031537,615
21150,Spotless Group,128,urn:li:member:277031537,25369
21151,OPMC Australia,8735,urn:li:member:2771443,42
21152,Web 105,8735,urn:li:member:2771443,66
21153,Access Technology,8735,urn:li:member:2771443,118
21154,Without a Ribbon Incorporated - Fighting for Rare Cancer Support,8735,urn:li:member:2771443,78
21155,HomeBase Youth Services,3,urn:li:member:277170691,88
21156,Newcastle University,3,urn:li:member:277170691,129877
21157,Lifeline Australia,3,urn:li:member:277170691,6849
21158,Wingham Brush Public School,3,urn:li:member:277170691,0
21159,Defence Science and Technology Group,499,urn:li:member:277171647,8200
21160,Defence Science and Technology Group,499,urn:li:member:277171647,8200
21161,Department of Defence,499,urn:li:member:277171647,16434
21162,Department of Defence,499,urn:li:member:277171647,16434
21163,United States Air Force,499,urn:li:member:277171647,383181
21164,pjr business consulting,661,urn:li:member:27721216,56
21165,Deloitte Australia,661,urn:li:member:27721216,98763
21166,mhm,661,urn:li:member:27721216,6560
21167,Myers-Holum,661,urn:li:member:27721216,163
21168,Myers-Holum,661,urn:li:member:27721216,163
21169,Leap Smart,922,urn:li:member:277225447,16
21170,ACTON Real Estate,922,urn:li:member:277225447,246
21171,Australia Property and Education News Foundation Ltd,922,urn:li:member:277225447,199
21172,UCHK Consulting Ltd,922,urn:li:member:277225447,509
21173,UCHK Consulting Ltd,922,urn:li:member:277225447,509
21174,Escala Partners,965,urn:li:member:277289431,641
21175,Akambo Financial Group,965,urn:li:member:277289431,193
21176,ANZ,965,urn:li:member:277289431,321451
21177,Palm Beach Management Corp,965,urn:li:member:277289431,1
21178,AGIS - A Downer Company,1448,urn:li:member:27729728,457
21179,AGIS - A Downer Company,1448,urn:li:member:27729728,457
21180,AGIS - A Downer Company,1448,urn:li:member:27729728,457
21181,ELB Pty Ltd.,1448,urn:li:member:27729728,1747
21182,Australian Army,1448,urn:li:member:27729728,21283
21183,Dexus,823,urn:li:member:277310850,15610
21184,Mirvac,823,urn:li:member:277310850,35709
21185,Norman Disney & Young,823,urn:li:member:277310850,11566
21186,Westpac,823,urn:li:member:277310850,126361
21187,Maddocks,3643,urn:li:member:27732993,6438
21188,Maddocks,3643,urn:li:member:27732993,6438
21189,Herbert Smith Freehills,3643,urn:li:member:27732993,66687
21190,Telstra,3643,urn:li:member:27732993,192638
21191,MST Lawyers,3643,urn:li:member:27732993,527
21192,Moores,3643,urn:li:member:27732993,1060
21193,City of Melbourne,1075,urn:li:member:2773891,36974
21194,"Black Ink Design, Melbourne",1075,urn:li:member:2773891,6
21195,The Creative Factory,1075,urn:li:member:2773891,451
21196,The Creative Factory,1075,urn:li:member:2773891,451
21197,Instrat Insurance Brokers (now Gallagher),1075,urn:li:member:2773891,38
21198,DWS,1075,urn:li:member:2773891,23566
21199,AMP,1075,urn:li:member:2773891,53175
21200,AMP,1075,urn:li:member:2773891,53175
21201,AMP,1075,urn:li:member:2773891,53175
21202,Galaxy Macau,1075,urn:li:member:2773891,11267
21203,IBM,1075,urn:li:member:2773891,4385293
21204,IBM,1075,urn:li:member:2773891,4385293
21205,gogo1,1075,urn:li:member:2773891,
21206,ASIC,1075,urn:li:member:2773891,31725
21207,King & Wood Mallesons,1075,urn:li:member:2773891,31923
21208,HostKeep Property Management,1075,urn:li:member:2773891,6
21209,Australia Post,1075,urn:li:member:2773891,51262
21210,Biarri,2088,urn:li:member:2775305,1361
21211,Aconex,2088,urn:li:member:2775305,18964
21212,Melbourne IT Group,2088,urn:li:member:2775305,12512
21213,Melbourne IT Group,2088,urn:li:member:2775305,12512
21214,Melbourne IT Group,2088,urn:li:member:2775305,12512
21215,Melbourne IT Group,2088,urn:li:member:2775305,12512
21216,Melbourne IT Group,2088,urn:li:member:2775305,12512
21217,George Patterson Partners,2088,urn:li:member:2775305,
21218,Biarri Networks,2088,urn:li:member:2775305,311
21219,ELMO Cloud HR & Payroll,666,urn:li:member:27767074,7548
21220,Maximus International,666,urn:li:member:27767074,1919
21221,Talent2,666,urn:li:member:27767074,87841
21222,Talent2,666,urn:li:member:27767074,87841
21223,The Learning Group,666,urn:li:member:27767074,52
21224,The Learning Group,666,urn:li:member:27767074,52
21225,The Learning Group,666,urn:li:member:27767074,52
21226,ELMO Cloud HR & Payroll,666,urn:li:member:27767074,7548
21227,Champion Homes Sales,327,urn:li:member:277750154,249
21228,ANZ,327,urn:li:member:277750154,321451
21229,ANZ,327,urn:li:member:277750154,321451
21230,ANZ,327,urn:li:member:277750154,321451
21231,Wisdom Homes,327,urn:li:member:277750154,3417
21232,Phobos Consulting,321,urn:li:member:278022387,49
21233,AutumnCare,321,urn:li:member:278022387,181
